LOCAL ID,COUNTY,MUNICIPALITY,ON,FROM,TO,APPROACH,AT,DIRECTION,AADT YEAR,AADT,AADT CARS,AADT TRUCKS,LOCATION
530026,ERIE,AMHERST,MAIN ST,I-290 YOUNGMANN EXP,N FOREST RD,BETWEEN,,2-WAY,01/01/2010 12:00:00 AM,44960,,,"(42.96000691, -78.76203775)"
533041,ERIE,HAMBURG,I-90 @ EXIT 56 MILESTRIP RD,,,,MILESTRIP RD TO I-90 WB (ON),RAMP,01/01/2011 12:00:00 AM,1418,1214,203,"(42.79316478, -78.81730735)"
540006,NIAGARA,LEWISTON,CREEK RD,RT 104 LEWISTON RD,RT 104 RIDGE RD,BETWEEN,,2-WAY,01/01/1990 12:00:00 AM,5300,,,"(43.16979425, -79.02342707)"
536318,ERIE,HOLLAND,PARKER RD,HUNTERS CREEK RD,RAIBER RD,BETWEEN,,2-WAY,01/01/2007 12:00:00 AM,80,,,"(42.67111464, -78.5072334)"
530122,ERIE,CHEEKTOWAGA/LANCASTER,TRANSIT RD,WALDEN AV,GENESEE ST,BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,28100,,,"(42.93186398, -78.69692981)"
536464,ERIE,ELMA,AURORA ST,RT 354 CLINTON ST,LANCASTER/ELMA TN LN,BETWEEN,,2-WAY,01/01/2007 12:00:00 AM,5400,,,"(42.86136191, -78.67613196)"
534333,ERIE,BUFFALO,FILLMORE AVE,N PARADE AV,E UTICA ST,BETWEEN,,2-WAY,01/01/1981 12:00:00 AM,12400,,,"(42.908877, -78.839073)"
530255,ERIE,BUFFALO,BAILEY AVE,WINSPEAR AV,RT 5 MAIN ST,BETWEEN,,2-WAY,01/01/1987 12:00:00 AM,19400,,,"(42.954758, -78.813815)"
540100,NIAGARA,PORTER,MAIN ST (RT 18F),RT 93 YOUNGSTOWN-LOCKPORT RD,JACKSON ST,BETWEEN,,2-WAY,01/01/1997 12:00:00 AM,1100,,,"(43.25289824, -79.04983074)"
534455,ERIE,BUFFALO,HURON ST (WEST),RABIN TERRACE,S ELMWOOD AV,BETWEEN,,1-WAY,01/01/1983 12:00:00 AM,3600,,,"(42.889629, -78.879073)"
531108,ERIE,BUFFALO,TUPPER ST (EAST),WASHINGTON ST,ELLICOTT ST,BETWEEN,,2-WAY,01/01/2002 12:00:00 AM,12900,,,"(42.893059, -78.870304)"
534501,ERIE,AMHERST,KLEIN RD,HOPKINS RD,YOUNGS RD,BETWEEN,,2-WAY,01/01/1986 12:00:00 AM,7900,,,"(43.001656, -78.734357)"
544107,NIAGARA,WHEATFIELD,LOCKPORT RD,WHEATFIELD TN LN,WALMORE RD,BETWEEN,,2-WAY,01/01/1976 12:00:00 AM,3500,,,"(43.12151734, -78.93658251)"
540399,NIAGARA,NIAGARA,MILITARY RD,3RD ST,PACKARD RD,BETWEEN,,2-WAY,01/01/2001 12:00:00 AM,19800,,,"(43.10603538, -78.98353458)"
536478,ERIE,BOSTON,BOSTON STATE RD,PATCHIN RD,OMPHALIUS RD,BETWEEN,,2-WAY,01/01/2004 12:00:00 AM,8100,,,"(42.662435, -78.750231)"
540070,NIAGARA,NIAGARA FALLS,LOCKPORT ST,CLEVELAND AV,RT 182 ONTARIO AV,BETWEEN,,2-WAY,01/01/1991 12:00:00 AM,5400,,,"(43.10796227, -79.04363483)"
534366,ERIE,CONCORD,GENESEE RD,BOSTON-SPRINGVILLE RD,SHARP ST,BETWEEN,,2-WAY,01/01/2007 12:00:00 AM,2200,,,"(42.55269105, -78.6696437)"
530360,ERIE,"ORCHARD PARK,WEST SENECA",SOUTHERN EXPWY,RT 179 MILESTRIP RD,I-90 NYS THRUWAY,BETWEEN,,2-WAY,01/01/1991 12:00:00 AM,32000,,,"(42.79958876, -78.77701521)"
544024,NIAGARA,PENDLETON,BEAR RIDGE RD,FEIGLE RD,LOCKPORT RD,BETWEEN,,2-WAY,01/01/1991 12:00:00 AM,3500,,,"(43.12437561, -78.73192996)"
540020,NIAGARA,NIAGARA,PACKARD RD,PORTER RD,RT 265 MILITARY RD,BETWEEN,,2-WAY,01/01/2010 12:00:00 AM,23350,,,"(43.10818355, -78.98675591)"
534239,ERIE,BUFFALO,E AMHERST ST,RT 5 MAIN ST,MANHATTEN AV,BETWEEN,,2-WAY,01/01/2003 12:00:00 AM,6000,,,"(42.94019762, -78.83374336)"
536313,ERIE,ALDEN,ZOELLER RD,WALDEN AVE,NY 33,BETWEEN,,2-WAY,01/01/2010 12:00:00 AM,600,,,"(42.94361582, -78.56593609)"
541108,NIAGARA,LOCKPORT,MAIN ST/WEST AV,PROSPECT ST,RT 78 N TRANSIT RD,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,2763,2672,90,"(43.16840532, -78.6987859)"
536453,ERIE,LACKAWANNA,MCKINLEY PKWY,RT 62 SOUTH PARK AV,BUFFALO CITY LN (DORRANCE AV),BETWEEN,,2-WAY,01/01/2008 12:00:00 AM,8550,,,"(42.82947985, -78.81917954)"
530438,ERIE,AMHERST,SHERIDAN DR,I-290 YOUNGMANN EXPWY,RT 277 N FOREST RD,BETWEEN,,2-WAY,01/01/1976 12:00:00 AM,25300,,,"(42.97817694, -78.77459049)"
536438,ERIE,LANCASTER,RANSOM RD,RT 33 GENESEE ST,CLARENCE TN LN,BETWEEN,,2-WAY,01/01/2005 12:00:00 AM,4000,,,"(42.95172087, -78.59304518)"
534221,ERIE,TONAWANDA,DELAWARE RD,RT 324 SHERIDAN DR,BRIGHTON RD,BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,8175,,,"(42.98704607, -78.87163281)"
534643,ERIE,BUFFALO,NORTH ST,ELMWOOD AV,RT 384 DELAWARE AV,BETWEEN,,2-WAY,01/01/1978 12:00:00 AM,5400,,,"(42.90225821, -78.87550592)"
536118,ERIE,BUFFALO,KENSINGTON AVE,HUMBOLDT PKWY NB,FILLMORE AV,BETWEEN,,2-WAY,01/01/1994 12:00:00 AM,6500,,,"(42.927536, -78.844854)"
536206,ERIE,WEST SENECA,BORDEN RD,SENECA CREEK RD,RT 354 CLINTON ST,BETWEEN,,2-WAY,01/01/1995 12:00:00 AM,7100,,,"(42.85500333, -78.7086162)"
530205,ERIE,CHEEKTOWAGA,BROADWAY,RT 277 UNION RD,DICK RD,BETWEEN,,2-WAY,01/01/2008 12:00:00 AM,14700,,,"(42.903922, -78.740591)"
534495,ERIE,BUFFALO,KENSINGTON AVE,RT 62 BAILEY AV,EGGERT RD,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,6269,5095,1173,"(42.939654, -78.809508)"
530142,ERIE,ALDEN,GENESEE ST,RANSOM RD,WALDEN AVE,BETWEEN,,2-WAY,01/01/2004 12:00:00 AM,2600,,,"(42.9454521, -78.5680604)"
541006,NIAGARA,NIAGARA FALLS,FALLS ST,PORTAGE RD,PACKARD RD NB,BETWEEN,,2-WAY,01/01/2007 12:00:00 AM,1800,,,"(43.08654141, -79.02636122)"
534269,ERIE,AMHERST,EGGERT RD,RT 62 BAILEY AV,NF BLVD,BETWEEN,,2-WAY,01/01/1979 12:00:00 AM,13900,,,"(42.97836336, -78.81831318)"
534293,ERIE,BUFFALO,ELMWOOD AVE,BRYANT ST,W FERRY ST,BETWEEN,,2-WAY,01/01/2006 12:00:00 AM,13300,,,"(42.91261556, -78.87706161)"
534832,ERIE,AMHERST,TONAWANDA CREEK RD,RT 62 NF BLVD,SWEET HOME RD,BETWEEN,,2-WAY,01/01/2009 12:00:00 AM,6203,5878,324,"(43.04474318, -78.82164851)"
530225,ERIE,BUFFALO,CLINTON ST,JEFFERSON AV,FILLMORE AV,BETWEEN,,2-WAY,01/01/2010 12:00:00 AM,2700,,,"(42.880603, -78.846796)"
544157,NIAGARA,LOCKPORT,OHIO ST,RT 93 LOCKPORT BYPASS,SIMONDS ST,BETWEEN,,2-WAY,01/01/1998 12:00:00 AM,4125,,,"(43.159433, -78.709472)"
536034,ERIE,ALDEN,TWO ROD RD,MARILLA TN LN,RT 20 BROADWAY,BETWEEN,,2-WAY,01/01/2005 12:00:00 AM,2700,,,"(42.87473215, -78.55223)"
536219,ERIE,LANCASTER,SCHWARTZ RD,HALL RD,WILLIAM ST,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,3585,3468,116,"(42.87960428, -78.60720724)"
530129,ERIE,WEST SENECA,AURORA EXPWY,RT 16 SENECA ST,I-90 NYS THRUWAY,BETWEEN,,2-WAY,01/01/2003 12:00:00 AM,48300,,,"(42.84948181, -78.78517717)"
530465,ERIE,CHEEKTOWAGA,BROADWAY,BORDEN RD,RT 78 TRANSIT RD,BETWEEN,,2-WAY,01/01/2014 12:00:00 AM,18808,,,"(42.90174737, -78.70184898)"
530900,ERIE,GRAND ISLAND,SOUTH ST PKWY,BEAVER ISLAND PARK,FERRY RD,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,771,755,15,"(42.97026035, -78.95896018)"
536481,ERIE,SARDINIA,GENESEE RD,SAVAGE RD,RT 16 OLEAN RD,BETWEEN,,2-WAY,01/01/2010 12:00:00 AM,1666,1549,116,"(42.55166161, -78.49575341)"
530417,ERIE,HAMBURG,MILESTRIP RD,I-90 NYS THRUWAY,MCKINLEY PKWY,BETWEEN,,2-WAY,01/01/2010 12:00:00 AM,22647,,,"(42.789764, -78.813343)"
536435,ERIE,BUFFALO,LOUISIANA ST,I-190 RAMP,SENECA ST,BETWEEN,,2-WAY,01/01/2007 12:00:00 AM,3200,,,"(42.877517, -78.862632)"
530079,ERIE,EAST AURORA,BUFFALO ST(16/78),END 20A/78 OLP E AURORA,BOWEN RD,BETWEEN,,2-WAY,01/01/1985 12:00:00 AM,6900,,,"(42.77266, -78.634778)"
530017,ERIE,EVANS,ERIE RD,STURGEON PT RD,OLD LAKESHORE RD,BETWEEN,,2-WAY,01/01/1991 12:00:00 AM,15600,,,"(42.70788156, -78.96562815)"
530094,ERIE,BUFFALO,BAILEY AVE,RT 354 CLINTON ST,DINGENS ST,BETWEEN,,2-WAY,01/01/1979 12:00:00 AM,10800,,,"(42.87430512, -78.81836414)"
536189,ERIE,AMHERST,DANN RD,SMITH RD,TRANSIT RD,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,1033,963,69,"(43.057928, -78.701102)"
540316,NIAGARA,LOCKPORT,TRANSIT ST,LINCOLN DR,RT 31 WEST AV,BETWEEN,,2-WAY,01/01/1992 12:00:00 AM,18400,,,"(43.15900869, -78.69686812)"
530434,ERIE,TONAWANDA,SHERIDAN DR,RT 325 SHERIDAN DR,RT 265 MILITARY RD,BETWEEN,,2-WAY,01/01/2007 12:00:00 AM,13750,,,"(42.98075736, -78.89220603)"
544195,NIAGARA,NIAGARA FALLS,PORTAGE RD,RT 62A PINE AV,CEDAR AV,BETWEEN,,2-WAY,01/01/1992 12:00:00 AM,13400,,,"(43.09605139, -79.04955179)"
530268,ERIE,AMHERST/TONAWANDA,NIAGARA FALLS BLVD,RT 324 SHERIDAN DR,MAPLE RD,BETWEEN,,2-WAY,01/01/1991 12:00:00 AM,24000,,,"(42.98865494, -78.82265568)"
530189,ERIE,HAMBURG,S BUFFALO ST,BUFFALO ST,N VILL LN,BETWEEN,,2-WAY,01/01/2009 12:00:00 AM,10500,,,"(42.720974, -78.826703)"
540916,NIAGARA,NIAGARA FALLS,LASALLE ARTERIAL,I-190,77TH ST,BETWEEN,,2-WAY,01/01/2002 12:00:00 AM,15900,,,"(43.08003011, -78.9812091)"
530468,ERIE,BUFFALO,DELAWARE AVE,HERTEL AV,KENMORE AV,BETWEEN,,2-WAY,01/01/1980 12:00:00 AM,23700,,,"(42.952716, -78.869026)"
539300,ERIE,LANCASTER,MICHAEL ANTHONY LANE,US 20 TRANSIT RD,QUEENS WAY,BETWEEN,,2-WAY,01/01/2008 12:00:00 AM,1100,,,"(42.874502, -78.696508)"
530421,ERIE,WEST SENECA,HARLEM RD,MINERAL SPRINGS RD,RT 354 CLINTON ST,BETWEEN,,2-WAY,01/01/2005 12:00:00 AM,21100,,,"(42.86886002, -78.7871486)"
532006,ERIE,GRAND ISLAND,BASE LINE RD,HUTH RD,E RIVER PKWY,BETWEEN,,2-WAY,01/01/2008 12:00:00 AM,4500,,,"(43.05525246, -78.96675468)"
530476,ERIE,EDEN,GOWANDA RD,CR 32 EDEN  CENTER,START OLAP RT 75 SISSON HWY,BETWEEN,,2-WAY,01/01/2000 12:00:00 AM,12700,,,"(42.676504, -78.874605)"
547038,NIAGARA,NORTH TONAWANDA,BRYANT ST,MARKET ST,MILLER ST,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,774,760,13,"(43.03545357, -78.87034295)"
540020,NIAGARA,NIAGARA,PACKARD RD,PORTER RD,RT 265 MILITARY RD,BETWEEN,,2-WAY,01/01/1978 12:00:00 AM,19800,,,"(43.10818355, -78.98675591)"
530341,ERIE,EVANS,NYS THRUWAY,ERIE CO LN,EDEN/ANGOLA (M57A),BETWEEN,,2-WAY,01/01/1991 12:00:00 AM,20400,,,"(42.62009679, -79.00740624)"
534872,ERIE,BUFFALO,WASHINGTON ST,SENECA ST,SWAN ST,BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,7075,6649,425,"(42.88083, -78.87487)"
549505,NIAGARA,CAMBRIA,THRALL RD,UPPER MOUNTAIN RD,LOWER MOUNTAIN RD,BETWEEN,,2-WAY,01/01/2012 12:00:00 AM,1779,1651,127,"(43.17001587, -78.77542026)"
540527,NIAGARA,ROYALTON,STATE ST,END OLAP RT 271 MAIN ST,ORLEANS CO LN,BETWEEN,,2-WAY,01/01/1982 12:00:00 AM,2600,,,"(43.21302301, -78.4646076)"
534026,ERIE,BUFFALO,AMHERST ST,PARKSIDE AV,CRESCENT AVE,BETWEEN,,2-WAY,01/01/1986 12:00:00 AM,11200,,,"(42.940361, -78.848441)"
534451,ERIE,NEWSTEAD,HUNTS-AKRON RD,NEWSTEAD TN LN,RT 93 AKRON RD,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,2747,2623,123,"(43.03104416, -78.54672208)"
530263,ERIE,CLARENCE/AMHERST,TRANSIT RD,N FRENCH RD,WOLCOTT RD,BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,16300,,,"(43.04456235, -78.6969164)"
530052,ERIE,WEST SENECA,SENECA ST,RT 240 HARLEM RD,BUFFALO CITY LN,BETWEEN,,2-WAY,01/01/2008 12:00:00 AM,13800,,,"(42.84417612, -78.79325867)"
530907,ERIE,GRAND ISLAND,WEST RIVER PKWY,SOUTH PKWY,WHITEHAVEN RD,BETWEEN,,2-WAY,01/01/2003 12:00:00 AM,300,,,"(42.98637505, -79.00878757)"
534266,ERIE,AMHERST,EGGERT RD,BUFFALO CITY LN,RT 5 MAIN ST,BETWEEN,,2-WAY,01/01/2007 12:00:00 AM,9150,,,"(42.95921585, -78.80387753)"
540326,NIAGARA,PORTER,YOUNGTN-LKPT RD,CR 36 YOUNGSTOWN RD,RANSOMVILLE RD,BETWEEN,,2-WAY,01/01/1976 12:00:00 AM,1150,,,"(43.24402555, -78.93237814)"
540272,NIAGARA,"NEWFANE, LOCKPORT",RIDGE RD,COOMER RD,START OLAP RT 78 LOCKPORT-OLCOTT RD,BETWEEN,,2-WAY,01/01/1997 12:00:00 AM,6450,,,"(43.21928986, -78.70660186)"
533138,ERIE,ORCHARD PARK,US 219 @ MILESTRIP RD,,,,NY 179 MILESTRIP RD WB TO US 219 SB (ON),RAMP,01/01/2009 12:00:00 AM,1100,,,"(42.7913776, -78.7763983)"
534008,ERIE,LACKAWANNA,ABBOTT RD,RIDGE RD,BUFFALO CITY LN,BETWEEN,,2-WAY,01/01/1998 12:00:00 AM,14300,,,"(42.83109631, -78.80531342)"
544029,NIAGARA,LOCKPORT,BEATTIE AVE,LINCOLN AV,WILLOW ST,BETWEEN,,2-WAY,01/01/2008 12:00:00 AM,4650,,,"(43.157639, -78.680351)"
534688,ERIE,BUFFALO,PARKSIDE AVE,AMHERST ST,HERTEL AV,BETWEEN,,2-WAY,01/01/1994 12:00:00 AM,5800,,,"(42.942182, -78.850549)"
536152,ERIE,LANCASTER,ENCHANTED FOREST,DEAD END,END BRIDGE,BETWEEN,,2-WAY,01/01/2013 12:00:00 AM,561,,,"(42.8645, -78.689877)"
540340,NIAGARA,NIAGARA FALLS,LEWISTON RD,MCKOON AV,RT 31 COLLEGE AV,BETWEEN,,2-WAY,01/01/2003 12:00:00 AM,5200,,,"(43.11930895, -79.05647054)"
530109,ERIE,HAMBURG,S WESTERN BLVD,S CREEK RD,AMSDELL RD,BETWEEN,,2-WAY,01/01/1980 12:00:00 AM,9300,,,"(42.71758188, -78.90423783)"
530333,ERIE,NEWSTEAD,AKRON RD,HUNTS CORNERS-AKRON RD,BLOOMINGDALE RD,BETWEEN,,2-WAY,01/01/1979 12:00:00 AM,1400,,,"(43.02793155, -78.50293368)"
544175,NIAGARA,NIAGARA,PACKARD RD,NIAGARA FALLS CITY LN,I-190,BETWEEN,,2-WAY,01/01/1996 12:00:00 AM,9900,,,"(43.10583808, -78.99120132)"
530009,ERIE,BUFFALO,KENSINGTON EXPWY,SUFFOLK ST,EGGERT RD,BETWEEN,,2-WAY,01/01/1980 12:00:00 AM,72000,,,"(42.933176, -78.80461)"
534254,ERIE,EDEN,ECKHARDT RD,EAST EDEN RD,EDEN TN LN,BETWEEN,,2-WAY,01/01/2013 12:00:00 AM,1092,1063,28,"(42.69219617, -78.82040792)"
530166,ERIE,CHEEKTOWAGA,KENSINGTON EXPWY,RT 277 UNION RD,CAYUGA/DICK RD,BETWEEN,,2-WAY,01/01/2007 12:00:00 AM,51570,,,"(42.930128, -78.747554)"
530379,ERIE,ORCHARD PARK,ORCHARD PK RD,RT 20A QUAKER RD,MILESTRIP RD,BETWEEN,,2-WAY,01/01/2014 12:00:00 AM,16141,,,"(42.783339, -78.747036)"
533203,ERIE,HAMBURG,NY 5 LAKESHORE TRAFFIC CIRCLE,,,,TRAFFIC CIRCLE TO NY 5 LAKE SHORE RD WB,RAMP,01/01/2015 12:00:00 AM,6835,,,"(42.788857, -78.847754)"
532019,ERIE,CLARENCE,CLARENCE CNTR RD,THOMPSON RD,GOODRICH RD,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,3059,2941,117,"(43.01141, -78.641027)"
534611,ERIE,WEST SENECA,MINERAL SPRG RD,RT 240 HARLEM RD,INDIAN CHURCH RD,BETWEEN,,2-WAY,01/01/1996 12:00:00 AM,4700,,,"(42.86153099, -78.78051281)"
534055,ERIE,GRAND ISLAND,BASE LINE RD,WEBB RD,WHITEHAVEN RD,BETWEEN,,2-WAY,01/01/1978 12:00:00 AM,4900,,,"(43.01691113, -78.96554232)"
534491,ERIE,"TONAWANDA, BUFFALO",KENMORE AVE,STARIN AV,PARKER BLVD,BETWEEN,,2-WAY,01/01/1980 12:00:00 AM,14400,,,"(42.95846796, -78.84209633)"
540109,NIAGARA,ROYALTON,ROCHESTER RD,RT 77 CHESTNUT RIDGE RD,GASPORT RD,BETWEEN,,2-WAY,01/01/1986 12:00:00 AM,7450,,,"(43.19435251, -78.58389884)"
530572,ERIE,AMHERST,YOUNGMANN EXPWY,RT 324 SHERIDAN DR,RT 5 MAIN ST,BETWEEN,,2-WAY,01/01/1983 12:00:00 AM,64250,,,"(42.96970002, -78.77164476)"
530202,ERIE,ELMA,SENECA ST(16/78),ELMA/AURORA TN LN,JAMISON RD,BETWEEN,,2-WAY,01/01/1993 12:00:00 AM,6700,,,"(42.802221, -78.65958)"
534023,ERIE,BUFFALO,AMHERST ST,ELMWOOD AV,RT 384 DELAWARE AV,BETWEEN,,2-WAY,01/01/2003 12:00:00 AM,8100,,,"(42.940546, -78.875141)"
530153,ERIE,CLARENCE,MAIN ST,RT 324 SHERIDAN DR,STRICKLER RD,BETWEEN,,2-WAY,01/01/1975 12:00:00 AM,7750,,,"(42.973726, -78.62885)"
534466,ERIE,ELMA,JAMISON RD,RT 400 EXPWY,BOWEN RD,BETWEEN,,2-WAY,01/01/1990 12:00:00 AM,4600,,,"(42.80519, -78.63902)"
540044,NIAGARA,WHEATFIELD,RIVER RD,WHEATFIELD/N TONAWANDA TN LN,WILLIAMS RD,BETWEEN,,2-WAY,01/01/1979 12:00:00 AM,8600,,,"(43.06850372, -78.92896771)"
534298,ERIE,TONAWANDA,ELMWOOD AVE,KENMORE AV,KENMORE VILL LN,BETWEEN,,2-WAY,01/01/2002 12:00:00 AM,13500,,,"(42.96310824, -78.87872726)"
540922,NIAGARA,NIAGARA FALLS,NIAGARA ST,RAINBOW BRIDGE,RT 384 S RAINBOW BLVD,BETWEEN,,2-WAY,01/01/1991 12:00:00 AM,9450,,,"(43.088124, -79.063353)"
530546,ERIE,BUFFALO,NIAGARA THRUWAY,RT 16 SENECA ST/RT 62 BAILEY AV (N3),SMITH ST (N4),BETWEEN,,2-WAY,01/01/2003 12:00:00 AM,71400,,,"(42.869328, -78.837376)"
530107,ERIE,EVANS,S WESTERN BLVD,CR 221 ACC I-90,S CREEK RD,BETWEEN,,2-WAY,01/01/1990 12:00:00 AM,6100,,,"(42.674927, -78.954964)"
534079,ERIE,ORCHARD PARK,BAKER RD,RT 20A QUAKER RD,MILESTRIP RD,BETWEEN,,2-WAY,01/01/2011 12:00:00 AM,2935,2876,58,"(42.77881469, -78.72656822)"
534491,ERIE,"TONAWANDA, BUFFALO",KENMORE AVE,STARIN AV,PARKER BLVD,BETWEEN,,2-WAY,01/01/1989 12:00:00 AM,22800,,,"(42.95846796, -78.84209633)"
534037,ERIE,AMHERST,AUDUBON PKWY,DODGE RD,I-990,BETWEEN,,2-WAY,01/01/1998 12:00:00 AM,10700,,,"(43.02461583, -78.78219657)"
530420,ERIE,ORCHARD PARK,MILESTRIP RD,RT 219 EXPWY,RT 20 SOUTHWESTERN BLVD,BETWEEN,,2-WAY,01/01/2008 12:00:00 AM,19018,,,"(42.78910418, -78.76227915)"
536256,ERIE,EVANS,PONTIAC RD,VERSAILLES PLANK RD,US 62,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,311,,,"(42.62423665, -78.96735024)"
540481,NIAGARA,NORTH TONAWANDA,WHEATFIELD ST,RT 265/384 RIVER RD,OLIVER ST,BETWEEN,,2-WAY,01/01/1987 12:00:00 AM,5200,,,"(43.03531529, -78.88081402)"
530367,ERIE,AMHERST,LOCKPORT EXPWY,AUDUBON PKWY,N FRENCH RD,BETWEEN,,2-WAY,01/01/1988 12:00:00 AM,14100,,,"(43.02648351, -78.76436055)"
540124,NIAGARA,LEWISTON,SAUNDERS SETTLEMENT RD,WALMORE RD,START OLAP RT 429 WARD RD,BETWEEN,,2-WAY,01/01/2003 12:00:00 AM,13800,,,"(43.14332877, -78.90886724)"
540129,NIAGARA,LOCKPORT,SAUNDERS SETTLEMENT RD,RT 93 LOCKPORT BYPASS,LOCKPORT W CITY LN,BETWEEN,,2-WAY,01/01/2001 12:00:00 AM,11300,,,"(43.16365534, -78.72421593)"
540917,NIAGARA,NIAGARA FALLS,LASALLE ARTERIAL,77TH ST,CAYUGA DR,BETWEEN,,2-WAY,01/01/1986 12:00:00 AM,4100,,,"(43.07914656, -78.96856785)"
546088,NIAGARA,WHEATFIELD,WALMORE RD SO,JAGOW RD,US62 NIAGARA FALLS BLVD,BETWEEN,,2-WAY,01/01/2009 12:00:00 AM,1715,,,"(43.098222, -78.927175)"
534312,ERIE,BUFFALO,FERRY ST (EAST),RT 5 MAIN ST,MICHIGAN AV,BETWEEN,,2-WAY,01/01/1980 12:00:00 AM,10200,,,"(42.915341, -78.863255)"
534879,ERIE,AMHERST,WEHRLE DR,KENSINGTON AV,YVONNE AVE,BETWEEN,,2-WAY,01/01/2003 12:00:00 AM,8400,,,"(42.949685, -78.776929)"
530122,ERIE,CHEEKTOWAGA/LANCASTER,TRANSIT RD,WALDEN AV,GENESEE ST,BETWEEN,,2-WAY,01/01/1996 12:00:00 AM,25900,,,"(42.93186398, -78.69692981)"
532238,ERIE,MARILLA,THREE ROD RD,NY 354 CLINTON ST,MARILLA TOWN LN,BETWEEN,,2-WAY,01/01/2010 12:00:00 AM,800,,,"(42.86118, -78.517124)"
530041,ERIE,CHEEKTOWAGA,HARLEM RD,WALDEN AV,GENESEE ST,BETWEEN,,2-WAY,01/01/1978 12:00:00 AM,18400,,,"(42.915326, -78.784418)"
540042,NIAGARA,PENDLETON,TRANSIT RD,NIAGARA CO LN,RT 93 ROBINSON RD,BETWEEN,,2-WAY,01/01/2007 12:00:00 AM,29100,,,"(43.11104439, -78.69688422)"
536463,ERIE,BUFFALO,S OGDEN ST,MINERAL SPRINGS RD,RT 354 CLINTON ST,BETWEEN,,2-WAY,01/01/2006 12:00:00 AM,6900,,,"(42.86753504, -78.80214214)"
540032,NIAGARA,PORTER,YOUNGTN-LKPT RD,RT18F MAIN ST,ROBERT MOSES PKWY (PORTER TL),BETWEEN,,2-WAY,01/01/1978 12:00:00 AM,2500,,,"(43.25231022, -79.03705806)"
531019,ERIE,LANCASTER,LAKE AVE,COMO PARK BLVD,RT 20 BROADWAY,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,6016,5835,180,"(42.89820969, -78.66778225)"
546018,NIAGARA,SOMERSET,LOWER LAKE RD,HARTLAND RD,JOHNSON CREEK RD,BETWEEN,,2-WAY,01/01/2013 12:00:00 AM,256,,,"(43.36706, -78.53621)"
534912,ERIE,BUFFALO,WINSPEAR AVE,RT 5 MAIN ST,PARKRIDGE AV,BETWEEN,,2-WAY,01/01/1996 12:00:00 AM,7900,,,"(42.95040748, -78.82381439)"
534673,ERIE,BUFFALO,OLYMPIC AVE,E DELEVAN AV,RT 33 KENSINGTON EXPWY,BETWEEN,,2-WAY,01/01/1998 12:00:00 AM,5500,,,"(42.9275, -78.81842)"
530419,ERIE,ORCHARD PARK,MILESTRIP RD,ABBOTT RD,AMELIA DR,BETWEEN,,2-WAY,01/01/1976 12:00:00 AM,4600,,,"(42.78938172, -78.78786475)"
534006,ERIE,LACKAWANNA,ABBOTT RD,WILLET RD (LACK CITY LN),MARTIN RD,BETWEEN,,2-WAY,01/01/1983 12:00:00 AM,12300,,,"(42.80677953, -78.7980035)"
536477,ERIE,LACKAWANNA,ABBOTT RD,MARTIN RD,RIDGE RD,BETWEEN,,2-WAY,01/01/1983 12:00:00 AM,12300,,,"(42.82342685, -78.80277783)"
530184,ERIE,AMHERST,MILLERSPORT HWY,DODGE RD,N FRENCH RD,BETWEEN,,2-WAY,01/01/1988 12:00:00 AM,6250,,,"(43.02800017, -78.75510693)"
534114,ERIE,BUFFALO,BRYANT ST,RICHMOND AV,ELMWOOD AV,BETWEEN,,2-WAY,01/01/2003 12:00:00 AM,4000,,,"(42.90893804, -78.87941122)"
532005,ERIE,GRAND ISLAND,BASE LINE RD,STALEY RD,ALVIN RD,BETWEEN,,2-WAY,01/01/1982 12:00:00 AM,5800,,,"(43.009382, -78.96531165)"
534044,ERIE,BUFFALO,AUSTIN ST,TONAWANDA ST,RT 265 MILITARY RD,BETWEEN,,2-WAY,01/01/2015 12:00:00 AM,2030,2000,29,"(42.94034709, -78.895998)"
534682,ERIE,TONAWANDA,PARKER BLVD,BRIGHTON RD,BROMPTON RD,BETWEEN,,2-WAY,01/01/2009 12:00:00 AM,5669,5562,106,"(42.99826213, -78.83645564)"
544251,NIAGARA,NORTH TONAWANDA,WALCK RD,PAYNE AV,NASH RD,BETWEEN,,2-WAY,01/01/2008 12:00:00 AM,6800,,,"(43.045156, -78.871013)"
546073,NIAGARA,WHEATFIELD,NASH RD,RT 62 NF BLVD,STEIG RD,BETWEEN,,2-WAY,01/01/2003 12:00:00 AM,4900,,,"(43.08908042, -78.86603773)"
